Country Code,Country,Sub Region,Sub Region 2,Date,Category,Pct Change,YYYY-MM-DD,Province
CA,Canada,Manitoba,,3/21/2020,Residential,12,2020-03-21,MB
CA,Canada,Manitoba,,3/22/2020,Retail and Recreation,-51,2020-03-22,MB
CA,Canada,Manitoba,,3/22/2020,Grocery and Pharmacy,-21,2020-03-22,MB
CA,Canada,Manitoba,,3/22/2020,Parks,-16,2020-03-22,MB
CA,Canada,Manitoba,,3/22/2020,Transit Stations,-50,2020-03-22,MB
CA,Canada,Manitoba,,3/22/2020,Workplaces,-32,2020-03-22,MB
CA,Canada,Manitoba,,3/22/2020,Residential,10,2020-03-22,MB
CA,Canada,Manitoba,,3/23/2020,Retail and Recreation,-41,2020-03-23,MB
CA,Canada,Manitoba,,3/23/2020,Grocery and Pharmacy,-11,2020-03-23,MB
CA,Canada,Manitoba,,3/23/2020,Parks,-3,2020-03-23,MB
CA,Canada,Manitoba,,3/23/2020,Transit Stations,-54,2020-03-23,MB
CA,Canada,Manitoba,,3/23/2020,Workplaces,-40,2020-03-23,MB
CA,Canada,Manitoba,,3/23/2020,Residential,17,2020-03-23,MB
CA,Canada,Manitoba,,3/24/2020,Retail and Recreation,-45,2020-03-24,MB
CA,Canada,Manitoba,,3/24/2020,Grocery and Pharmacy,-11,2020-03-24,MB
CA,Canada,Manitoba,,3/24/2020,Parks,-32,2020-03-24,MB
CA,Canada,Manitoba,,3/24/2020,Transit Stations,-57,2020-03-24,MB
CA,Canada,Manitoba,,3/24/2020,Workplaces,-42,2020-03-24,MB
CA,Canada,Manitoba,,3/24/2020,Residential,19,2020-03-24,MB
CA,Canada,Manitoba,,3/25/2020,Retail and Recreation,-45,2020-03-25,MB
CA,Canada,Manitoba,,3/25/2020,Grocery and Pharmacy,-14,2020-03-25,MB
CA,Canada,Manitoba,,3/25/2020,Parks,-19,2020-03-25,MB
CA,Canada,Manitoba,,3/25/2020,Transit Stations,-57,2020-03-25,MB
CA,Canada,Manitoba,,3/25/2020,Workplaces,-43,2020-03-25,MB
CA,Canada,Manitoba,,3/25/2020,Residential,19,2020-03-25,MB
CA,Canada,Manitoba,,3/26/2020,Retail and Recreation,-43,2020-03-26,MB
CA,Canada,Manitoba,,3/26/2020,Grocery and Pharmacy,-7,2020-03-26,MB
CA,Canada,Manitoba,,3/26/2020,Parks,-18,2020-03-26,MB
CA,Canada,Manitoba,,3/26/2020,Transit Stations,-60,2020-03-26,MB
CA,Canada,Manitoba,,3/26/2020,Workplaces,-43,2020-03-26,MB
CA,Canada,Manitoba,,3/26/2020,Residential,20,2020-03-26,MB
CA,Canada,Manitoba,,3/27/2020,Retail and Recreation,-40,2020-03-27,MB
CA,Canada,Manitoba,,3/27/2020,Grocery and Pharmacy,-5,2020-03-27,MB
CA,Canada,Manitoba,,3/27/2020,Parks,-14,2020-03-27,MB
CA,Canada,Manitoba,,3/27/2020,Transit Stations,-57,2020-03-27,MB
CA,Canada,Manitoba,,3/27/2020,Workplaces,-44,2020-03-27,MB
CA,Canada,Manitoba,,3/27/2020,Residential,20,2020-03-27,MB
CA,Canada,Manitoba,,3/28/2020,Retail and Recreation,-46,2020-03-28,MB
CA,Canada,Manitoba,,3/28/2020,Grocery and Pharmacy,-13,2020-03-28,MB
CA,Canada,Manitoba,,3/28/2020,Parks,-9,2020-03-28,MB
CA,Canada,Manitoba,,3/28/2020,Transit Stations,-50,2020-03-28,MB
CA,Canada,Manitoba,,3/28/2020,Workplaces,-33,2020-03-28,MB
CA,Canada,Manitoba,,3/28/2020,Residential,13,2020-03-28,MB
CA,Canada,Manitoba,,3/29/2020,Retail and Recreation,-49,2020-03-29,MB
CA,Canada,Manitoba,,3/29/2020,Grocery and Pharmacy,-21,2020-03-29,MB
CA,Canada,Manitoba,,3/29/2020,Parks,-9,2020-03-29,MB
CA,Canada,Manitoba,,3/29/2020,Transit Stations,-56,2020-03-29,MB
CA,Canada,Manitoba,,3/29/2020,Workplaces,-36,2020-03-29,MB
CA,Canada,Manitoba,,3/29/2020,Residential,11,2020-03-29,MB
CA,Canada,Manitoba,,3/30/2020,Retail and Recreation,-38,2020-03-30,MB
CA,Canada,Manitoba,,3/30/2020,Grocery and Pharmacy,-12,2020-03-30,MB
CA,Canada,Manitoba,,3/30/2020,Parks,4,2020-03-30,MB
CA,Canada,Manitoba,,3/30/2020,Transit Stations,-57,2020-03-30,MB
CA,Canada,Manitoba,,3/30/2020,Workplaces,-47,2020-03-30,MB
CA,Canada,Manitoba,,3/30/2020,Residential,18,2020-03-30,MB
CA,Canada,Manitoba,,3/31/2020,Retail and Recreation,-36,2020-03-31,MB
CA,Canada,Manitoba,,3/31/2020,Grocery and Pharmacy,-4,2020-03-31,MB
CA,Canada,Manitoba,,3/31/2020,Parks,2,2020-03-31,MB
CA,Canada,Manitoba,,3/31/2020,Transit Stations,-58,2020-03-31,MB
CA,Canada,Manitoba,,3/31/2020,Workplaces,-47,2020-03-31,MB
CA,Canada,Manitoba,,3/31/2020,Residential,19,2020-03-31,MB
CA,Canada,Manitoba,,4/1/2020,Retail and Recreation,-46,2020-04-01,MB
CA,Canada,Manitoba,,4/1/2020,Grocery and Pharmacy,-14,2020-04-01,MB
CA,Canada,Manitoba,,4/1/2020,Parks,-24,2020-04-01,MB
CA,Canada,Manitoba,,4/1/2020,Transit Stations,-62,2020-04-01,MB
CA,Canada,Manitoba,,4/1/2020,Workplaces,-49,2020-04-01,MB
CA,Canada,Manitoba,,4/1/2020,Residential,20,2020-04-01,MB
CA,Canada,Manitoba,,4/2/2020,Retail and Recreation,-59,2020-04-02,MB
CA,Canada,Manitoba,,4/2/2020,Grocery and Pharmacy,-28,2020-04-02,MB
CA,Canada,Manitoba,,4/2/2020,Parks,-55,2020-04-02,MB
CA,Canada,Manitoba,,4/2/2020,Transit Stations,-68,2020-04-02,MB
CA,Canada,Manitoba,,4/2/2020,Workplaces,-52,2020-04-02,MB
CA,Canada,Manitoba,,4/2/2020,Residential,24,2020-04-02,MB
CA,Canada,Manitoba,,4/3/2020,Retail and Recreation,-55,2020-04-03,MB
CA,Canada,Manitoba,,4/3/2020,Grocery and Pharmacy,-24,2020-04-03,MB
CA,Canada,Manitoba,,4/3/2020,Parks,-60,2020-04-03,MB
CA,Canada,Manitoba,,4/3/2020,Transit Stations,-65,2020-04-03,MB
CA,Canada,Manitoba,,4/3/2020,Workplaces,-54,2020-04-03,MB
CA,Canada,Manitoba,,4/3/2020,Residential,25,2020-04-03,MB
CA,Canada,Manitoba,,4/4/2020,Retail and Recreation,-54,2020-04-04,MB
CA,Canada,Manitoba,,4/4/2020,Grocery and Pharmacy,-23,2020-04-04,MB
CA,Canada,Manitoba,,4/4/2020,Parks,-52,2020-04-04,MB
CA,Canada,Manitoba,,4/4/2020,Transit Stations,-57,2020-04-04,MB
CA,Canada,Manitoba,,4/4/2020,Workplaces,-37,2020-04-04,MB
CA,Canada,Manitoba,,4/4/2020,Residential,16,2020-04-04,MB
CA,Canada,Manitoba,,4/5/2020,Retail and Recreation,-54,2020-04-05,MB
CA,Canada,Manitoba,,4/5/2020,Grocery and Pharmacy,-29,2020-04-05,MB
CA,Canada,Manitoba,,4/5/2020,Parks,-30,2020-04-05,MB
CA,Canada,Manitoba,,4/5/2020,Transit Stations,-61,2020-04-05,MB
CA,Canada,Manitoba,,4/5/2020,Workplaces,-40,2020-04-05,MB
CA,Canada,Manitoba,,4/5/2020,Residential,12,2020-04-05,MB
CA,Canada,Manitoba,,4/6/2020,Retail and Recreation,-43,2020-04-06,MB
CA,Canada,Manitoba,,4/6/2020,Grocery and Pharmacy,-17,2020-04-06,MB
CA,Canada,Manitoba,,4/6/2020,Parks,-16,2020-04-06,MB
CA,Canada,Manitoba,,4/6/2020,Transit Stations,-61,2020-04-06,MB
CA,Canada,Manitoba,,4/6/2020,Workplaces,-48,2020-04-06,MB
CA,Canada,Manitoba,,4/6/2020,Residential,20,2020-04-06,MB
CA,Canada,Manitoba,,4/7/2020,Retail and Recreation,-44,2020-04-07,MB
CA,Canada,Manitoba,,4/7/2020,Grocery and Pharmacy,-9,2020-04-07,MB
CA,Canada,Manitoba,,4/7/2020,Parks,-11,2020-04-07,MB
CA,Canada,Manitoba,,4/7/2020,Transit Stations,-59,2020-04-07,MB
CA,Canada,Manitoba,,4/7/2020,Workplaces,-49,2020-04-07,MB
CA,Canada,Manitoba,,4/7/2020,Residential,21,2020-04-07,MB
CA,Canada,Manitoba,,4/8/2020,Retail and Recreation,-43,2020-04-08,MB
CA,Canada,Manitoba,,4/8/2020,Grocery and Pharmacy,-12,2020-04-08,MB
CA,Canada,Manitoba,,4/8/2020,Parks,-36,2020-04-08,MB
CA,Canada,Manitoba,,4/8/2020,Transit Stations,-62,2020-04-08,MB
CA,Canada,Manitoba,,4/8/2020,Workplaces,-49,2020-04-08,MB
CA,Canada,Manitoba,,4/8/2020,Residential,21,2020-04-08,MB
CA,Canada,Manitoba,,4/9/2020,Retail and Recreation,-27,2020-04-09,MB
CA,Canada,Manitoba,,4/9/2020,Grocery and Pharmacy,21,2020-04-09,MB
CA,Canada,Manitoba,,4/9/2020,Parks,-26,2020-04-09,MB
CA,Canada,Manitoba,,4/9/2020,Transit Stations,-59,2020-04-09,MB
CA,Canada,Manitoba,,4/9/2020,Workplaces,-49,2020-04-09,MB
CA,Canada,Manitoba,,4/9/2020,Residential,19,2020-04-09,MB
CA,Canada,Manitoba,,4/10/2020,Retail and Recreation,-75,2020-04-10,MB
CA,Canada,Manitoba,,4/10/2020,Grocery and Pharmacy,-63,2020-04-10,MB
CA,Canada,Manitoba,,4/10/2020,Parks,-7,2020-04-10,MB
CA,Canada,Manitoba,,4/10/2020,Transit Stations,-73,2020-04-10,MB
CA,Canada,Manitoba,,4/10/2020,Workplaces,-82,2020-04-10,MB
CA,Canada,Manitoba,,4/10/2020,Residential,33,2020-04-10,MB
CA,Canada,Manitoba,,4/11/2020,Retail and Recreation,-42,2020-04-11,MB
CA,Canada,Manitoba,,4/11/2020,Grocery and Pharmacy,0,2020-04-11,MB
CA,Canada,Manitoba,,4/11/2020,Parks,-42,2020-04-11,MB
CA,Canada,Manitoba,,4/11/2020,Transit Stations,-55,2020-04-11,MB
CA,Canada,Manitoba,,4/11/2020,Workplaces,-38,2020-04-11,MB
CA,Canada,Manitoba,,4/11/2020,Residential,15,2020-04-11,MB
CA,Canada,Manitoba,,4/12/2020,Retail and Recreation,-74,2020-04-12,MB
CA,Canada,Manitoba,,4/12/2020,Grocery and Pharmacy,-63,2020-04-12,MB
CA,Canada,Manitoba,,4/12/2020,Parks,-35,2020-04-12,MB
CA,Canada,Manitoba,,4/12/2020,Transit Stations,-65,2020-04-12,MB
CA,Canada,Manitoba,,4/12/2020,Workplaces,-47,2020-04-12,MB
CA,Canada,Manitoba,,4/12/2020,Residential,13,2020-04-12,MB
CA,Canada,Manitoba,,4/13/2020,Retail and Recreation,-44,2020-04-13,MB
CA,Canada,Manitoba,,4/13/2020,Grocery and Pharmacy,-16,2020-04-13,MB
CA,Canada,Manitoba,,4/13/2020,Parks,-38,2020-04-13,MB
CA,Canada,Manitoba,,4/13/2020,Transit Stations,-68,2020-04-13,MB
CA,Canada,Manitoba,,4/13/2020,Workplaces,-57,2020-04-13,MB
CA,Canada,Manitoba,,4/13/2020,Residential,23,2020-04-13,MB
CA,Canada,Manitoba,,4/14/2020,Retail and Recreation,-43,2020-04-14,MB
CA,Canada,Manitoba,,4/14/2020,Grocery and Pharmacy,-10,2020-04-14,MB
CA,Canada,Manitoba,,4/14/2020,Parks,-25,2020-04-14,MB
CA,Canada,Manitoba,,4/14/2020,Transit Stations,-60,2020-04-14,MB
CA,Canada,Manitoba,,4/14/2020,Workplaces,-48,2020-04-14,MB
CA,Canada,Manitoba,,4/14/2020,Residential,21,2020-04-14,MB
CA,Canada,Manitoba,,4/15/2020,Retail and Recreation,-38,2020-04-15,MB
CA,Canada,Manitoba,,4/15/2020,Grocery and Pharmacy,-10,2020-04-15,MB
CA,Canada,Manitoba,,4/15/2020,Parks,-19,2020-04-15,MB
CA,Canada,Manitoba,,4/15/2020,Transit Stations,-59,2020-04-15,MB
CA,Canada,Manitoba,,4/15/2020,Workplaces,-48,2020-04-15,MB
CA,Canada,Manitoba,,4/15/2020,Residential,20,2020-04-15,MB
CA,Canada,Manitoba,,4/16/2020,Retail and Recreation,-39,2020-04-16,MB
CA,Canada,Manitoba,,4/16/2020,Grocery and Pharmacy,-6,2020-04-16,MB
CA,Canada,Manitoba,,4/16/2020,Parks,-15,2020-04-16,MB
CA,Canada,Manitoba,,4/16/2020,Transit Stations,-60,2020-04-16,MB
CA,Canada,Manitoba,,4/16/2020,Workplaces,-47,2020-04-16,MB
CA,Canada,Manitoba,,4/16/2020,Residential,21,2020-04-16,MB
CA,Canada,Manitoba,,4/17/2020,Retail and Recreation,-39,2020-04-17,MB
CA,Canada,Manitoba,,4/17/2020,Grocery and Pharmacy,-10,2020-04-17,MB
CA,Canada,Manitoba,,4/17/2020,Parks,-2,2020-04-17,MB
CA,Canada,Manitoba,,4/17/2020,Transit Stations,-58,2020-04-17,MB
CA,Canada,Manitoba,,4/17/2020,Workplaces,-48,2020-04-17,MB
CA,Canada,Manitoba,,4/17/2020,Residential,21,2020-04-17,MB
CA,Canada,New Brunswick,,2/15/2020,Retail and Recreation,-3,2020-02-15,NB
CA,Canada,New Brunswick,,2/15/2020,Grocery and Pharmacy,-7,2020-02-15,NB
CA,Canada,New Brunswick,,2/15/2020,Parks,-13,2020-02-15,NB
CA,Canada,New Brunswick,,2/15/2020,Transit Stations,11,2020-02-15,NB
CA,Canada,New Brunswick,,2/15/2020,Workplaces,-3,2020-02-15,NB
CA,Canada,New Brunswick,,2/15/2020,Residential,1,2020-02-15,NB
CA,Canada,New Brunswick,,2/16/2020,Retail and Recreation,29,2020-02-16,NB
CA,Canada,New Brunswick,,2/16/2020,Grocery and Pharmacy,22,2020-02-16,NB
CA,Canada,New Brunswick,,2/16/2020,Parks,121,2020-02-16,NB
CA,Canada,New Brunswick,,2/16/2020,Transit Stations,15,2020-02-16,NB
CA,Canada,New Brunswick,,2/16/2020,Workplaces,5,2020-02-16,NB
CA,Canada,New Brunswick,,2/16/2020,Residential,-4,2020-02-16,NB
CA,Canada,New Brunswick,,2/17/2020,Retail and Recreation,-35,2020-02-17,NB
CA,Canada,New Brunswick,,2/17/2020,Grocery and Pharmacy,-50,2020-02-17,NB
CA,Canada,New Brunswick,,2/17/2020,Parks,83,2020-02-17,NB
CA,Canada,New Brunswick,,2/17/2020,Transit Stations,-24,2020-02-17,NB
CA,Canada,New Brunswick,,2/17/2020,Workplaces,-64,2020-02-17,NB
CA,Canada,New Brunswick,,2/17/2020,Residential,14,2020-02-17,NB
CA,Canada,New Brunswick,,2/18/2020,Retail and Recreation,2,2020-02-18,NB
CA,Canada,New Brunswick,,2/18/2020,Grocery and Pharmacy,12,2020-02-18,NB
CA,Canada,New Brunswick,,2/18/2020,Parks,-12,2020-02-18,NB
CA,Canada,New Brunswick,,2/18/2020,Transit Stations,-1,2020-02-18,NB
CA,Canada,New Brunswick,,2/18/2020,Workplaces,1,2020-02-18,NB
CA,Canada,New Brunswick,,2/18/2020,Residential,0,2020-02-18,NB
CA,Canada,New Brunswick,,2/19/2020,Retail and Recreation,-4,2020-02-19,NB
CA,Canada,New Brunswick,,2/19/2020,Grocery and Pharmacy,-5,2020-02-19,NB
CA,Canada,New Brunswick,,2/19/2020,Parks,-8,2020-02-19,NB
CA,Canada,New Brunswick,,2/19/2020,Transit Stations,6,2020-02-19,NB
CA,Canada,New Brunswick,,2/19/2020,Workplaces,-1,2020-02-19,NB
CA,Canada,New Brunswick,,2/19/2020,Residential,1,2020-02-19,NB
CA,Canada,New Brunswick,,2/20/2020,Retail and Recreation,4,2020-02-20,NB
CA,Canada,New Brunswick,,2/20/2020,Grocery and Pharmacy,1,2020-02-20,NB
CA,Canada,New Brunswick,,2/20/2020,Parks,-12,2020-02-20,NB
CA,Canada,New Brunswick,,2/20/2020,Transit Stations,2,2020-02-20,NB
CA,Canada,New Brunswick,,2/20/2020,Workplaces,0,2020-02-20,NB
CA,Canada,New Brunswick,,2/20/2020,Residential,1,2020-02-20,NB
CA,Canada,New Brunswick,,2/21/2020,Retail and Recreation,1,2020-02-21,NB
CA,Canada,New Brunswick,,2/21/2020,Grocery and Pharmacy,-4,2020-02-21,NB
CA,Canada,New Brunswick,,2/21/2020,Parks,-17,2020-02-21,NB
CA,Canada,New Brunswick,,2/21/2020,Transit Stations,2,2020-02-21,NB
CA,Canada,New Brunswick,,2/21/2020,Workplaces,0,2020-02-21,NB
CA,Canada,New Brunswick,,2/21/2020,Residential,1,2020-02-21,NB
CA,Canada,New Brunswick,,2/22/2020,Retail and Recreation,3,2020-02-22,NB
CA,Canada,New Brunswick,,2/22/2020,Grocery and Pharmacy,0,2020-02-22,NB
CA,Canada,New Brunswick,,2/22/2020,Parks,14,2020-02-22,NB
CA,Canada,New Brunswick,,2/22/2020,Transit Stations,12,2020-02-22,NB
CA,Canada,New Brunswick,,2/22/2020,Workplaces,0,2020-02-22,NB
CA,Canada,New Brunswick,,2/22/2020,Residential,0,2020-02-22,NB
CA,Canada,New Brunswick,,2/23/2020,Retail and Recreation,28,2020-02-23,NB
CA,Canada,New Brunswick,,2/23/2020,Grocery and Pharmacy,13,2020-02-23,NB
CA,Canada,New Brunswick,,2/23/2020,Parks,139,2020-02-23,NB
CA,Canada,New Brunswick,,2/23/2020,Transit Stations,22,2020-02-23,NB
CA,Canada,New Brunswick,,2/23/2020,Workplaces,9,2020-02-23,NB
CA,Canada,New Brunswick,,2/23/2020,Residential,-4,2020-02-23,NB
CA,Canada,New Brunswick,,2/24/2020,Retail and Recreation,3,2020-02-24,NB
CA,Canada,New Brunswick,,2/24/2020,Grocery and Pharmacy,-2,2020-02-24,NB
CA,Canada,New Brunswick,,2/24/2020,Parks,9,2020-02-24,NB
CA,Canada,New Brunswick,,2/24/2020,Transit Stations,3,2020-02-24,NB
CA,Canada,New Brunswick,,2/24/2020,Workplaces,2,2020-02-24,NB
CA,Canada,New Brunswick,,2/24/2020,Residential,0,2020-02-24,NB
CA,Canada,New Brunswick,,2/25/2020,Retail and Recreation,3,2020-02-25,NB
CA,Canada,New Brunswick,,2/25/2020,Grocery and Pharmacy,2,2020-02-25,NB
CA,Canada,New Brunswick,,2/25/2020,Parks,4,2020-02-25,NB
CA,Canada,New Brunswick,,2/25/2020,Transit Stations,7,2020-02-25,NB
CA,Canada,New Brunswick,,2/25/2020,Workplaces,2,2020-02-25,NB
CA,Canada,New Brunswick,,2/25/2020,Residential,0,2020-02-25,NB
CA,Canada,New Brunswick,,2/26/2020,Retail and Recreation,8,2020-02-26,NB
CA,Canada,New Brunswick,,2/26/2020,Grocery and Pharmacy,10,2020-02-26,NB
CA,Canada,New Brunswick,,2/26/2020,Parks,11,2020-02-26,NB
CA,Canada,New Brunswick,,2/26/2020,Transit Stations,12,2020-02-26,NB
CA,Canada,New Brunswick,,2/26/2020,Workplaces,1,2020-02-26,NB
CA,Canada,New Brunswick,,2/26/2020,Residential,-1,2020-02-26,NB
CA,Canada,New Brunswick,,2/27/2020,Retail and Recreation,-24,2020-02-27,NB
CA,Canada,New Brunswick,,2/27/2020,Grocery and Pharmacy,-10,2020-02-27,NB
CA,Canada,New Brunswick,,2/27/2020,Parks,-38,2020-02-27,NB
CA,Canada,New Brunswick,,2/27/2020,Transit Stations,-20,2020-02-27,NB
CA,Canada,New Brunswick,,2/27/2020,Workplaces,-16,2020-02-27,NB
CA,Canada,New Brunswick,,2/27/2020,Residential,11,2020-02-27,NB
CA,Canada,New Brunswick,,2/28/2020,Retail and Recreation,-3,2020-02-28,NB
CA,Canada,New Brunswick,,2/28/2020,Grocery and Pharmacy,-5,2020-02-28,NB
CA,Canada,New Brunswick,,2/28/2020,Parks,-17,2020-02-28,NB
CA,Canada,New Brunswick,,2/28/2020,Transit Stations,8,2020-02-28,NB
CA,Canada,New Brunswick,,2/28/2020,Workplaces,-5,2020-02-28,NB
CA,Canada,New Brunswick,,2/28/2020,Residential,3,2020-02-28,NB
CA,Canada,New Brunswick,,2/29/2020,Retail and Recreation,0,2020-02-29,NB
CA,Canada,New Brunswick,,2/29/2020,Grocery and Pharmacy,-1,2020-02-29,NB
CA,Canada,New Brunswick,,2/29/2020,Parks,6,2020-02-29,NB
CA,Canada,New Brunswick,,2/29/2020,Transit Stations,22,2020-02-29,NB
CA,Canada,New Brunswick,,2/29/2020,Workplaces,1,2020-02-29,NB
CA,Canada,New Brunswick,,2/29/2020,Residential,-1,2020-02-29,NB
CA,Canada,New Brunswick,,3/1/2020,Retail and Recreation,14,2020-03-01,NB
CA,Canada,New Brunswick,,3/1/2020,Grocery and Pharmacy,9,2020-03-01,NB
CA,Canada,New Brunswick,,3/1/2020,Parks,55,2020-03-01,NB
CA,Canada,New Brunswick,,3/1/2020,Transit Stations,17,2020-03-01,NB
CA,Canada,New Brunswick,,3/1/2020,Workplaces,6,2020-03-01,NB
CA,Canada,New Brunswick,,3/1/2020,Residential,-2,2020-03-01,NB
CA,Canada,New Brunswick,,3/2/2020,Retail and Recreation,6,2020-03-02,NB
CA,Canada,New Brunswick,,3/2/2020,Grocery and Pharmacy,-2,2020-03-02,NB
CA,Canada,New Brunswick,,3/2/2020,Parks,15,2020-03-02,NB
CA,Canada,New Brunswick,,3/2/2020,Transit Stations,1,2020-03-02,NB
CA,Canada,New Brunswick,,3/2/2020,Workplaces,-17,2020-03-02,NB
CA,Canada,New Brunswick,,3/2/2020,Residential,2,2020-03-02,NB
CA,Canada,New Brunswick,,3/3/2020,Retail and Recreation,7,2020-03-03,NB
CA,Canada,New Brunswick,,3/3/2020,Grocery and Pharmacy,-1,2020-03-03,NB
CA,Canada,New Brunswick,,3/3/2020,Parks,12,2020-03-03,NB
CA,Canada,New Brunswick,,3/3/2020,Transit Stations,0,2020-03-03,NB
CA,Canada,New Brunswick,,3/3/2020,Workplaces,-16,2020-03-03,NB
CA,Canada,New Brunswick,,3/3/2020,Residential,2,2020-03-03,NB
CA,Canada,New Brunswick,,3/4/2020,Retail and Recreation,1,2020-03-04,NB
CA,Canada,New Brunswick,,3/4/2020,Grocery and Pharmacy,-6,2020-03-04,NB
CA,Canada,New Brunswick,,3/4/2020,Parks,-20,2020-03-04,NB
CA,Canada,New Brunswick,,3/4/2020,Transit Stations,-2,2020-03-04,NB
CA,Canada,New Brunswick,,3/4/2020,Workplaces,-18,2020-03-04,NB
CA,Canada,New Brunswick,,3/4/2020,Residential,4,2020-03-04,NB
CA,Canada,New Brunswick,,3/5/2020,Retail and Recreation,8,2020-03-05,NB
CA,Canada,New Brunswick,,3/5/2020,Grocery and Pharmacy,0,2020-03-05,NB
CA,Canada,New Brunswick,,3/5/2020,Parks,4,2020-03-05,NB
CA,Canada,New Brunswick,,3/5/2020,Transit Stations,-1,2020-03-05,NB
CA,Canada,New Brunswick,,3/5/2020,Workplaces,-17,2020-03-05,NB
CA,Canada,New Brunswick,,3/5/2020,Residential,3,2020-03-05,NB
CA,Canada,New Brunswick,,3/6/2020,Retail and Recreation,3,2020-03-06,NB
CA,Canada,New Brunswick,,3/6/2020,Grocery and Pharmacy,-4,2020-03-06,NB
CA,Canada,New Brunswick,,3/6/2020,Parks,6,2020-03-06,NB
CA,Canada,New Brunswick,,3/6/2020,Transit Stations,1,2020-03-06,NB
CA,Canada,New Brunswick,,3/6/2020,Workplaces,-17,2020-03-06,NB
CA,Canada,New Brunswick,,3/6/2020,Residential,3,2020-03-06,NB
CA,Canada,New Brunswick,,3/7/2020,Retail and Recreation,0,2020-03-07,NB
CA,Canada,New Brunswick,,3/7/2020,Grocery and Pharmacy,-7,2020-03-07,NB
CA,Canada,New Brunswick,,3/7/2020,Parks,-19,2020-03-07,NB
CA,Canada,New Brunswick,,3/7/2020,Transit Stations,8,2020-03-07,NB
CA,Canada,New Brunswick,,3/7/2020,Workplaces,-2,2020-03-07,NB
CA,Canada,New Brunswick,,3/7/2020,Residential,0,2020-03-07,NB
CA,Canada,New Brunswick,,3/8/2020,Retail and Recreation,25,2020-03-08,NB
CA,Canada,New Brunswick,,3/8/2020,Grocery and Pharmacy,14,2020-03-08,NB
CA,Canada,New Brunswick,,3/8/2020,Parks,92,2020-03-08,NB
CA,Canada,New Brunswick,,3/8/2020,Transit Stations,17,2020-03-08,NB
CA,Canada,New Brunswick,,3/8/2020,Workplaces,6,2020-03-08,NB
CA,Canada,New Brunswick,,3/8/2020,Residential,-3,2020-03-08,NB
CA,Canada,New Brunswick,,3/9/2020,Retail and Recreation,2,2020-03-09,NB
CA,Canada,New Brunswick,,3/9/2020,Grocery and Pharmacy,0,2020-03-09,NB
CA,Canada,New Brunswick,,3/9/2020,Parks,-8,2020-03-09,NB
CA,Canada,New Brunswick,,3/9/2020,Transit Stations,0,2020-03-09,NB
CA,Canada,New Brunswick,,3/9/2020,Workplaces,1,2020-03-09,NB
CA,Canada,New Brunswick,,3/9/2020,Residential,1,2020-03-09,NB
CA,Canada,New Brunswick,,3/10/2020,Retail and Recreation,-12,2020-03-10,NB
CA,Canada,New Brunswick,,3/10/2020,Grocery and Pharmacy,-9,2020-03-10,NB
CA,Canada,New Brunswick,,3/10/2020,Parks,-14,2020-03-10,NB
CA,Canada,New Brunswick,,3/10/2020,Transit Stations,-9,2020-03-10,NB
CA,Canada,New Brunswick,,3/10/2020,Workplaces,-10,2020-03-10,NB
CA,Canada,New Brunswick,,3/10/2020,Residential,6,2020-03-10,NB
CA,Canada,New Brunswick,,3/11/2020,Retail and Recreation,4,2020-03-11,NB
CA,Canada,New Brunswick,,3/11/2020,Grocery and Pharmacy,3,2020-03-11,NB
CA,Canada,New Brunswick,,3/11/2020,Parks,-2,2020-03-11,NB
CA,Canada,New Brunswick,,3/11/2020,Transit Stations,0,2020-03-11,NB
CA,Canada,New Brunswick,,3/11/2020,Workplaces,0,2020-03-11,NB
CA,Canada,New Brunswick,,3/11/2020,Residential,1,2020-03-11,NB
CA,Canada,New Brunswick,,3/12/2020,Retail and Recreation,11,2020-03-12,NB
CA,Canada,New Brunswick,,3/12/2020,Grocery and Pharmacy,20,2020-03-12,NB
CA,Canada,New Brunswick,,3/12/2020,Parks,16,2020-03-12,NB
CA,Canada,New Brunswick,,3/12/2020,Transit Stations,1,2020-03-12,NB
CA,Canada,New Brunswick,,3/12/2020,Workplaces,0,2020-03-12,NB
CA,Canada,New Brunswick,,3/12/2020,Residential,0,2020-03-12,NB
CA,Canada,New Brunswick,,3/13/2020,Retail and Recreation,-8,2020-03-13,NB
CA,Canada,New Brunswick,,3/13/2020,Grocery and Pharmacy,28,2020-03-13,NB
CA,Canada,New Brunswick,,3/13/2020,Parks,-31,2020-03-13,NB
CA,Canada,New Brunswick,,3/13/2020,Transit Stations,-12,2020-03-13,NB
CA,Canada,New Brunswick,,3/13/2020,Workplaces,-5,2020-03-13,NB
CA,Canada,New Brunswick,,3/13/2020,Residential,6,2020-03-13,NB
CA,Canada,New Brunswick,,3/14/2020,Retail and Recreation,-14,2020-03-14,NB
CA,Canada,New Brunswick,,3/14/2020,Grocery and Pharmacy,12,2020-03-14,NB
CA,Canada,New Brunswick,,3/14/2020,Parks,-21,2020-03-14,NB
CA,Canada,New Brunswick,,3/14/2020,Transit Stations,-5,2020-03-14,NB
CA,Canada,New Brunswick,,3/14/2020,Workplaces,-3,2020-03-14,NB
CA,Canada,New Brunswick,,3/14/2020,Residential,4,2020-03-14,NB
CA,Canada,New Brunswick,,3/15/2020,Retail and Recreation,2,2020-03-15,NB
CA,Canada,New Brunswick,,3/15/2020,Grocery and Pharmacy,18,2020-03-15,NB
